x,y,z,Bx,By,Bz
-10.0,-230.0,10.0,-0.0009564,0.00259256,0.7998028
-10.0,-230.0,12.0,-0.0018685,-0.003178,0.8092721
-10.0,-230.0,14.0,-0.0033037,-0.01346864,0.8207136
-10.0,-230.0,16.0,-0.0054944,-0.030673,0.8352586
-10.0,-230.0,18.0,-0.0088023,-0.05922542,0.8582466
-10.0,-230.0,20.0,-0.5823362,0.371774,0.9134646
-10.0,-220.0,-20.0,0.7172561,-0.39420926,0.7598021
-10.0,-220.0,-18.0,0.0043749,0.021332,0.7648842
-10.0,-220.0,-16.0,0.0033784,0.01954361,0.7696692
-10.0,-220.0,-14.0,0.0024820,0.01654125,0.7733584
-10.0,-220.0,-12.0,0.0017460,0.013156,0.7757813
-10.0,-220.0,-10.0,0.0011809,0.00993780,0.7771388
-10.0,-220.0,-8.0,0.0007675,0.007143,0.7777472
-10.0,-220.0,-6.0,0.0004747,0.00483560,0.7779064
-10.0,-220.0,-4.0,0.0002696,0.002959,0.7778547
-10.0,-220.0,-2.0,0.0001210,0.00139795,0.7777586
-10.0,-220.0,0.0,-0.00000000,-0.000000,0.7777159
-10.0,-220.0,2.0,-0.0001210,-0.00139795,0.7777586
-10.0,-220.0,4.0,-0.0002696,-0.002959,0.7778547
-10.0,-220.0,6.0,-0.0004747,-0.00483560,0.7779064
-10.0,-220.0,8.0,-0.0007675,-0.007143,0.7777472
-10.0,-220.0,10.0,-0.0011809,-0.00993780,0.7771388
-10.0,-220.0,12.0,-0.0017460,-0.013156,0.7757813
-10.0,-220.0,14.0,-0.0024820,-0.01654125,0.7733584
-10.0,-220.0,16.0,-0.0033784,-0.019543,0.7696692
-10.0,-220.0,18.0,-0.0043749,-0.02133253,0.7648842
-10.0,-220.0,20.0,-0.7172561,0.394209,0.7598021
-10.0,-210.0,-20.0,0.7157392,-0.40906143,0.7610920
-10.0,-210.0,-18.0,0.0029100,0.005480,0.7624836
-10.0,-210.0,-16.0,0.0021126,0.00498952,0.7643009
-10.0,-210.0,-14.0,0.0014858,0.004601,0.7661057
-10.0,-210.0,-12.0,0.0010188,0.00416569,0.7677025
-10.0,-210.0,-10.0,0.0006828,0.003627,0.7690262
-10.0,-210.0,-8.0,0.0004460,0.00299414,0.7700670
-10.0,-210.0,-6.0,0.0002802,0.002290,0.7708395
-10.0,-210.0,-4.0,0.0001624,0.00154472,0.7713671
-10.0,-210.0,-2.0,0.0000742,0.000776,0.7716729
-10.0,-210.0,0.0,-0.00000000,-0.0000000,0.7717729
-10.0,-210.0,2.0,-0.0000742,-0.000776,0.7716729
-10.0,-210.0,4.0,-0.0001624,-0.00154472,0.7713671
-10.0,-210.0,6.0,-0.0002802,-0.002290,0.7708395
-10.0,-210.0,8.0,-0.0004460,-0.00299414,0.7700670
-10.0,-210.0,10.0,-0.0006828,-0.003627,0.7690262
-10.0,-210.0,12.0,-0.0010188,-0.00416569,0.7677025
-10.0,-210.0,14.0,-0.0014858,-0.004601,0.7661057
-10.0,-210.0,16.0,-0.0021126,-0.00498952,0.7643009
-10.0,-210.0,18.0,-0.0029100,-0.005480,0.7624836
-10.0,-210.0,20.0,-0.7157392,0.40906143,0.7610920
-10.0,-200.0,-20.0,0.7130404,-0.398095,0.7734936
-10.0,-200.0,-18.0,0.0020203,-0.00488033,0.7710489
-10.0,-200.0,-16.0,0.0014954,-0.003186,0.7698118
-10.0,-200.0,-14.0,0.0010617,-0.00191048,0.7693432
-10.0,-200.0,-12.0,0.0007274,-0.001041,0.7692651
-10.0,-200.0,-10.0,0.0004835,-0.00048528,0.7693662
-10.0,-200.0,-8.0,0.0003121,-0.000157,0.7695337
-10.0,-200.0,-6.0,0.0001935,0.0000000,0.7697058
-10.0,-200.0,-4.0,0.0001110,0.000061,0.7698473
-10.0,-200.0,-2.0,0.0000503,0.00004748,0.7699388
-10.0,-200.0,0.0,-0.00000000,-0.000000,0.7699703
-10.0,-200.0,2.0,-0.0000503,-0.00004748,0.7699388
-10.0,-200.0,4.0,-0.0001110,-0.000061,0.7698473
-10.0,-200.0,6.0,-0.0001935,-0.0000000,0.7697058
-10.0,-200.0,8.0,-0.0003121,0.000157,0.7695337
-10.0,-200.0,10.0,-0.0004835,0.00048528,0.7693662
-10.0,-200.0,12.0,-0.0007274,0.001041,0.7692651
-10.0,-200.0,14.0,-0.0010617,0.00191048,0.7693432
-10.0,-200.0,16.0,-0.0014954,0.003186,0.7698118
-10.0,-200.0,18.0,-0.0020203,0.00488033,0.7710489
-10.0,-200.0,20.0,-0.7130404,0.398095,0.7734936
-10.0,-190.0,-20.0,0.7133000,-0.39147315,0.7761027
-10.0,-190.0,-18.0,0.0022314,-0.00011449,0.7741940
-10.0,-190.0,-16.0,0.0016503,-0.000167,0.7727818
-10.0,-190.0,-14.0,0.0011765,-0.00018317,0.7717904
-10.0,-190.0,-12.0,0.0008163,-0.000170,0.7711219
-10.0,-190.0,-10.0,0.0005543,-0.00014052,0.7706855
-10.0,-190.0,-8.0,0.0003681,-0.000105,0.7704091
-10.0,-190.0,-6.0,0.0002359,-0.00007195,0.7702402
-10.0,-190.0,-4.0,0.0001395,-0.000043,0.7701423
-10.0,-190.0,-2.0,0.0000647,-0.00002020,0.7700922
-10.0,-190.0,0.0,-0.00000000,-0.000000,0.7700769
-10.0,-190.0,2.0,-0.0000647,0.00002020,0.7700922
-10.0,-190.0,4.0,-0.0001395,0.000043,0.7701423
-10.0,-190.0,6.0,-0.0002359,0.00007195,0.7702402
-10.0,-190.0,8.0,-0.0003681,0.000105,0.7704091
-10.0,-190.0,10.0,-0.0005543,0.00014052,0.7706855
-10.0,-190.0,12.0,-0.0008163,0.000170,0.7711219
-10.0,-190.0,14.0,-0.0011765,0.00018317,0.7717904
-10.0,-190.0,16.0,-0.0016503,0.000167,0.7727818
-10.0,-190.0,18.0,-0.0022314,0.00011449,0.7741940
-10.0,-190.0,20.0,-0.7133000,0.391473,0.7761027
-10.0,-180.0,-20.0,0.7134682,-0.38612173,0.7710422
-10.0,-180.0,-18.0,0.0022672,0.002455,0.7702225
-10.0,-180.0,-16.0,0.0016708,0.00128894,0.7702612
-10.0,-180.0,-14.0,0.0012121,0.000768,0.7702332
-10.0,-180.0,-12.0,0.0008665,0.00048881,0.7701721
-10.0,-180.0,-10.0,0.0006114,0.000320,0.7701117
-10.0,-180.0,-8.0,0.0004238,0.00021119,0.7700623
-10.0,-180.0,-6.0,0.0002833,0.000136,0.7700256
-10.0,-180.0,-4.0,0.0001737,0.00008187,0.7700006
-10.0,-180.0,-2.0,0.0000826,0.000038,0.7699861
-10.0,-180.0,0.0,-0.00000000,-0.0000000,0.7699814
-10.0,-180.0,2.0,-0.0000826,-0.000038,0.7699861
-10.0,-180.0,4.0,-0.0001737,-0.00008187,0.7700006
-10.0,-180.0,6.0,-0.0002833,-0.000136,0.7700256
-10.0,-180.0,8.0,-0.0004238,-0.00021119,0.7700623
-10.0,-180.0,10.0,-0.0006114,-0.000320,0.7701117
-10.0,-180.0,12.0,-0.0008665,-0.00048881,0.7701721
-10.0,-180.0,14.0,-0.0012121,-0.000768,0.7702332
-10.0,-180.0,16.0,-0.0016708,-0.00128894,0.7702612
-10.0,-180.0,18.0,-0.0022672,-0.002455,0.7702225
-10.0,-180.0,20.0,-0.7134682,0.38612173,0.7710422
-10.0,-170.0,-20.0,0.6279233,-0.365567,0.7742502
-10.0,-170.0,-18.0,0.0019091,-0.00111828,0.7726575
-10.0,-170.0,-16.0,0.0014912,-0.000676,0.7715820
-10.0,-170.0,-14.0,0.0011344,-0.00035980,0.7708960
-10.0,-170.0,-12.0,0.0008485,-0.000156,0.7704704
-10.0,-170.0,-10.0,0.0006260,-0.00003824,0.7702086
-10.0,-170.0,-8.0,0.0004524,0.000020,0.7700475
-10.0,-170.0,-6.0,0.0003137,0.00004189,0.7699491
-10.0,-170.0,-4.0,0.0001979,0.000039,0.7698909
-10.0,-170.0,-2.0,0.0000957,0.00002260,0.7698602
-10.0,-170.0,0.0,-0.00000000,-0.000000,0.7698506
-10.0,-170.0,2.0,-0.0000957,-0.00002260,0.7698602
-10.0,-170.0,4.0,-0.0001979,-0.000039,0.7698909
-10.0,-170.0,6.0,-0.0003137,-0.00004189,0.7699491
-10.0,-170.0,8.0,-0.0004524,-0.000020,0.7700475
-10.0,-170.0,10.0,-0.0006260,0.00003824,0.7702086
-10.0,-170.0,12.0,-0.0008485,0.000156,0.7704704
-10.0,-170.0,14.0,-0.0011344,0.00035980,0.7708960
-10.0,-170.0,16.0,-0.0014912,0.000676,0.7715820
-10.0,-170.0,18.0,-0.0019091,0.00111828,0.7726575
-10.0,-170.0,20.0,-0.6279233,0.365567,0.7742502
-10.0,-160.0,-20.0,0.6278590,-0.36216379,0.7749009
-10.0,-160.0,-18.0,0.0018732,0.001502,0.7731648
-10.0,-160.0,-16.0,0.0014795,0.00125241,0.7719000
-10.0,-160.0,-14.0,0.0011423,0.001018,0.7710282
-10.0,-160.0,-12.0,0.0008703,0.00081048,0.7704504
-10.0,-160.0,-10.0,0.0006551,0.000631,0.7700775
-10.0,-160.0,-8.0,0.0004830,0.00047695,0.7698413
-10.0,-160.0,-6.0,0.0003407,0.000342,0.7696951
-10.0,-160.0,-4.0,0.0002178,0.00022089,0.7696084
-10.0,-160.0,-2.0,0.0001063,0.000108,0.7695629
-10.0,-160.0,0.0,-0.00000000,-0.0000000,0.7695487
-10.0,-160.0,2.0,-0.0001063,-0.000108,0.7695629
-10.0,-160.0,4.0,-0.0002178,-0.00022089,0.7696084
-10.0,-160.0,6.0,-0.0003407,-0.000342,0.7696951
-10.0,-160.0,8.0,-0.0004830,-0.00047695,0.7698413
-10.0,-160.0,10.0,-0.0006551,-0.000631,0.7700775
-10.0,-160.0,12.0,-0.0008703,-0.00081048,0.7704504
-10.0,-160.0,14.0,-0.0011423,-0.001018,0.7710282
-10.0,-160.0,16.0,-0.0014795,-0.00125241,0.7719000
-10.0,-160.0,18.0,-0.0018732,-0.001502,0.7731648
-10.0,-160.0,20.0,-0.6278590,0.36216379,0.7749009
-10.0,-150.0,-20.0,0.6276786,-0.356644,0.7688927
-10.0,-150.0,-18.0,0.0015445,0.00320270,0.7684601
-10.0,-150.0,-16.0,0.0012111,0.002004,0.7687196
-10.0,-150.0,-14.0,0.0009544,0.00141546,0.7687804
-10.0,-150.0,-12.0,0.0007494,0.001044,0.7688006
-10.0,-150.0,-10.0,0.0005826,0.00077943,0.7688194
-10.0,-150.0,-8.0,0.0004424,0.000574,0.7688410
-10.0,-150.0,-6.0,0.0003197,0.00040634,0.7688620
-10.0,-150.0,-4.0,0.0002080,0.000260,0.7688790
-10.0,-150.0,-2.0,0.0001025,0.00012715,0.7688899
-10.0,-150.0,0.0,-0.00000000,-0.000000,0.7688937
-10.0,-150.0,2.0,-0.0001025,-0.00012715,0.7688899
-10.0,-150.0,4.0,-0.0002080,-0.000260,0.7688790
-10.0,-150.0,6.0,-0.0003197,-0.00040634,0.7688620
-10.0,-150.0,8.0,-0.0004424,-0.000574,0.7688410
-10.0,-150.0,10.0,-0.0005826,-0.00077943,0.7688194
-10.0,-150.0,12.0,-0.0007494,-0.001044,0.7688006
-10.0,-150.0,14.0,-0.0009544,-0.00141546,0.7687804
-10.0,-150.0,16.0,-0.0012111,-0.002004,0.7687196
-10.0,-150.0,18.0,-0.0015445,-0.00320270,0.7684601
-10.0,-150.0,20.0,-0.6276786,0.356644,0.7688927
-10.0,-140.0,-20.0,0.4985703,-0.33783851,0.7711049
-10.0,-140.0,-18.0,0.0009321,-0.000477,0.7699418
-10.0,-140.0,-16.0,0.0008255,-0.00020201,0.7692095
-10.0,-140.0,-14.0,0.0007138,-0.000016,0.7687941
-10.0,-140.0,-12.0,0.0006041,0.00009118,0.7685819
-10.0,-140.0,-10.0,0.0004980,0.000139,0.7684871
-10.0,-140.0,-8.0,0.0003952,0.00014783,0.7684540
-10.0,-140.0,-6.0,0.0002947,0.000129,0.7684496
-10.0,-140.0,-4.0,0.0001957,0.00009401,0.7684555
-10.0,-140.0,-2.0,0.0000976,0.000049,0.7684621
-10.0,-140.0,0.0,-0.00000000,-0.0000000,0.7684648
-10.0,-140.0,2.0,-0.0000976,-0.000049,0.7684621
-10.0,-140.0,4.0,-0.0001957,-0.00009401,0.7684555
-10.0,-140.0,6.0,-0.0002947,-0.000129,0.7684496
-10.0,-140.0,8.0,-0.0003952,-0.00014783,0.7684540
-10.0,-140.0,10.0,-0.0004980,-0.000139,0.7684871
-10.0,-140.0,12.0,-0.0006041,-0.00009118,0.7685819
-10.0,-140.0,14.0,-0.0007138,0.000016,0.7687941
-10.0,-140.0,16.0,-0.0008255,0.00020201,0.7692095
-10.0,-140.0,18.0,-0.0009321,0.000477,0.7699418
-10.0,-140.0,20.0,-0.4985703,0.33783851,0.7711049
-10.0,-130.0,-20.0,0.4984164,-0.336068,0.7715036
-10.0,-130.0,-18.0,0.0008617,0.00076909,0.7702447
-10.0,-130.0,-16.0,0.0008192,0.000612,0.7693982
-10.0,-130.0,-14.0,0.0007477,0.00047763,0.7688726
-10.0,-130.0,-12.0,0.0006572,0.000366,0.7685677
-10.0,-130.0,-10.0,0.0005555,0.00027624,0.7684011
-10.0,-130.0,-8.0,0.0004477,0.000203,0.7683159
-10.0,-130.0,-6.0,0.0003369,0.00014323,0.7682755
-10.0,-130.0,-4.0,0.0002249,0.000091,0.7682584
-10.0,-130.0,-2.0,0.0001125,0.00004448,0.7682523
-10.0,-130.0,0.0,-0.00000000,-0.000000,0.7682508
-10.0,-130.0,2.0,-0.0001125,-0.00004448,0.7682523
-10.0,-130.0,4.0,-0.0002249,-0.000091,0.7682584
-10.0,-130.0,6.0,-0.0003369,-0.00014323,0.7682755
-10.0,-130.0,8.0,-0.0004477,-0.000203,0.7683159
-10.0,-130.0,10.0,-0.0005555,-0.00027624,0.7684011
-10.0,-130.0,12.0,-0.0006572,-0.000366,0.7685677
-10.0,-130.0,14.0,-0.0007477,-0.00047763,0.7688726
-10.0,-130.0,16.0,-0.0008192,-0.000612,0.7693982
-10.0,-130.0,18.0,-0.0008617,-0.00076909,0.7702447
-10.0,-130.0,20.0,-0.4984164,0.336068,0.7715036
-10.0,-120.0,-20.0,0.4983463,-0.33425443,0.7686247
-10.0,-120.0,-18.0,0.0008756,0.001421,0.7677880
-10.0,-120.0,-16.0,0.0009090,0.00069095,0.7676415
-10.0,-120.0,-14.0,0.0008835,0.000336,0.7676787
-10.0,-120.0,-12.0,0.0008068,0.00015697,0.7677662
-10.0,-120.0,-10.0,0.0006965,0.000063,0.7678619
-10.0,-120.0,-8.0,0.0005676,0.00001649,0.7679480
-10.0,-120.0,-6.0,0.0004294,-0.000000,0.7680171
-10.0,-120.0,-4.0,0.0002873,-0.0000000,0.7680667
-10.0,-120.0,-2.0,0.0001438,-0.000000,0.7680963
-10.0,-120.0,0.0,-0.00000000,-0.0000000,0.7681062
-10.0,-120.0,2.0,-0.0001438,0.000000,0.7680963
-10.0,-120.0,4.0,-0.0002873,0.0000000,0.7680667
-10.0,-120.0,6.0,-0.0004294,0.000000,0.7680171
-10.0,-120.0,8.0,-0.0005676,-0.00001649,0.7679480
-10.0,-120.0,10.0,-0.0006965,-0.000063,0.7678619
-10.0,-120.0,12.0,-0.0008068,-0.00015697,0.7677662
-10.0,-120.0,14.0,-0.0008835,-0.000336,0.7676787
-10.0,-120.0,16.0,-0.0009090,-0.00069095,0.7676415
-10.0,-120.0,18.0,-0.0008756,-0.001421,0.7677880
-10.0,-120.0,20.0,-0.4983463,0.33425443,0.7686247
-10.0,-110.0,-20.0,0.3943212,-0.316651,0.7704900
-10.0,-110.0,-18.0,0.0008822,-0.00210528,0.7693212
-10.0,-110.0,-16.0,0.0010803,-0.001673,0.7686997
-10.0,-110.0,-14.0,0.0011136,-0.00132233,0.7684274
-10.0,-110.0,-12.0,0.0010361,-0.001043,0.7683409
-10.0,-110.0,-10.0,0.0008973,-0.00081801,0.7683415
-10.0,-110.0,-8.0,0.0007294,-0.000626,0.7683767
-10.0,-110.0,-6.0,0.0005497,-0.00045712,0.7684197
-10.0,-110.0,-4.0,0.0003665,-0.000299,0.7684570
-10.0,-110.0,-2.0,0.0001831,-0.00014836,0.7684814
-10.0,-110.0,0.0,-0.00000000,-0.000000,0.7684899
-10.0,-110.0,2.0,-0.0001831,0.00014836,0.7684814
-10.0,-110.0,4.0,-0.0003665,0.000299,0.7684570
-10.0,-110.0,6.0,-0.0005497,0.00045712,0.7684197
-10.0,-110.0,8.0,-0.0007294,0.000626,0.7683767
-10.0,-110.0,10.0,-0.0008973,0.00081801,0.7683415
-10.0,-110.0,12.0,-0.0010361,0.001043,0.7683409
-10.0,-110.0,14.0,-0.0011136,0.00132233,0.7684274
-10.0,-110.0,16.0,-0.0010803,0.001673,0.7686997
-10.0,-110.0,18.0,-0.0008822,0.00210528,0.7693212
-10.0,-110.0,20.0,-0.3943212,0.316651,0.7704900
-10.0,-100.0,-20.0,0.3943499,-0.31535057,0.7709073
-10.0,-100.0,-18.0,0.0010779,-0.001471,0.7699444
-10.0,-100.0,-16.0,0.0013311,-0.00155960,0.7694886
-10.0,-100.0,-14.0,0.0013417,-0.001548,0.7693161
-10.0,-100.0,-12.0,0.0012148,-0.00145639,0.7692858
-10.0,-100.0,-10.0,0.0010267,-0.001299,0.7693240
-10.0,-100.0,-8.0,0.0008182,-0.00109273,0.7693903
-10.0,-100.0,-6.0,0.0006075,-0.000849,0.7694603
-10.0,-100.0,-4.0,0.0004008,-0.00057992,0.7695190
-10.0,-100.0,-2.0,0.0001989,-0.000293,0.7695575
-10.0,-100.0,0.0,-0.00000000,-0.0000000,0.7695708
-10.0,-100.0,2.0,-0.0001989,0.000293,0.7695575
-10.0,-100.0,4.0,-0.0004008,0.00057992,0.7695190
-10.0,-100.0,6.0,-0.0006075,0.000849,0.7694603
-10.0,-100.0,8.0,-0.0008182,0.00109273,0.7693903
-10.0,-100.0,10.0,-0.0010267,0.001299,0.7693240
-10.0,-100.0,12.0,-0.0012148,0.00145639,0.7692858
-10.0,-100.0,14.0,-0.0013417,0.001548,0.7693161
-10.0,-100.0,16.0,-0.0013311,0.00155960,0.7694886
-10.0,-100.0,18.0,-0.0010779,0.001471,0.7699444
-10.0,-100.0,20.0,-0.3943499,0.31535057,0.7709073
-10.0,-90.0,-20.0,0.3936147,-0.316076,0.7678069
-10.0,-90.0,-18.0,0.0006087,-0.00300899,0.7678708
-10.0,-90.0,-16.0,0.0009344,-0.003516,0.7685754
-10.0,-90.0,-14.0,0.0009456,-0.00359489,0.7693844
-10.0,-90.0,-12.0,0.0008307,-0.003374,0.7700961
-10.0,-90.0,-10.0,0.0006805,-0.00296708,0.7706651
-10.0,-90.0,-8.0,0.0005289,-0.002450,0.7710967
-10.0,-90.0,-6.0,0.0003856,-0.00187293,0.7714085
-10.0,-90.0,-4.0,0.0002514,-0.001262,0.7716180
-10.0,-90.0,-2.0,0.0001240,-0.00063450,0.7717385
-10.0,-90.0,0.0,-0.00000000,-0.000000,0.7717777
-10.0,-90.0,2.0,-0.0001240,0.00063450,0.7717385
-10.0,-90.0,4.0,-0.0002514,0.001262,0.7716180
-10.0,-90.0,6.0,-0.0003856,0.00187293,0.7714085
-10.0,-90.0,8.0,-0.0005289,0.002450,0.7710967
-10.0,-90.0,10.0,-0.0006805,0.00296708,0.7706651
-10.0,-90.0,12.0,-0.0008307,0.003374,0.7700961
-10.0,-90.0,14.0,-0.0009456,0.00359489,0.7693844
-10.0,-90.0,16.0,-0.0009344,0.003516,0.7685754
-10.0,-90.0,18.0,-0.0006087,0.00300899,0.7678708
-10.0,-90.0,20.0,-0.3936147,0.316076,0.7678069
-10.0,-80.0,-20.0,0.2647918,-0.29108789,0.7807841
-10.0,-80.0,-18.0,-0.0029220,-0.018991,0.7750347
-10.0,-80.0,-16.0,-0.0016706,-0.01344478,0.7749714
-10.0,-80.0,-14.0,-0.0010370,-0.01014562,0.7753743
-10.0,-80.0,-12.0,-0.0006817,-0.007838,0.7756789
-10.0,-80.0,-10.0,-0.0004608,-0.00605398,0.7758717
-10.0,-80.0,-8.0,-0.0003120,-0.004578,0.7759869
-10.0,-80.0,-6.0,-0.0002055,-0.00329646,0.7760530
-10.0,-80.0,-4.0,-0.0001247,-0.002137,0.7760887
-10.0,-80.0,-2.0,-0.0000588,-0.00105154,0.7761060
-10.0,-80.0,0.0,-0.00000000,-0.000000,0.7761111
-10.0,-80.0,2.0,0.0000588,0.00105154,0.7761060
-10.0,-80.0,4.0,0.0001247,0.002137,0.7760887
-10.0,-80.0,6.0,0.0002055,0.00329646,0.7760530
-10.0,-80.0,8.0,0.0003120,0.004578,0.7759869
-10.0,-80.0,10.0,0.0004608,0.00605398,0.7758717
-10.0,-80.0,12.0,0.0006817,0.007838,0.7756789
-10.0,-80.0,14.0,0.0010370,0.01014562,0.7753743
-10.0,-80.0,16.0,0.0016706,0.013444,0.7749714
-10.0,-80.0,18.0,0.0029220,0.01899121,0.7750347
-10.0,-80.0,20.0,-0.2647918,0.291087,0.7807841
-10.0,-70.0,-20.0,0.2622774,-0.27132005,0.7920536
-10.0,-70.0,-18.0,-0.0041280,-0.008200,0.7885917
-10.0,-70.0,-16.0,-0.0027463,-0.00733114,0.7867356
-10.0,-70.0,-14.0,-0.0019961,-0.006322,0.7851841
-10.0,-70.0,-12.0,-0.0014889,-0.00529468,0.7839344
-10.0,-70.0,-10.0,-0.0011098,-0.004298,0.7829614
-10.0,-70.0,-8.0,-0.0008110,-0.00335492,0.7822255
-10.0,-70.0,-6.0,-0.0005666,-0.002463,0.7816899
-10.0,-70.0,-4.0,-0.0003588,-0.00161640,0.7813263
-10.0,-70.0,-2.0,-0.0001738,-0.000800,0.7811155
-10.0,-70.0,0.0,-0.00000000,-0.0000000,0.7810464
-10.0,-70.0,2.0,0.0001738,0.000800,0.7811155
-10.0,-70.0,4.0,0.0003588,0.00161640,0.7813263
-10.0,-70.0,6.0,0.0005666,0.002463,0.7816899
-10.0,-70.0,8.0,0.0008110,0.00335492,0.7822255
-10.0,-70.0,10.0,0.0011098,0.004298,0.7829614
-10.0,-70.0,12.0,0.0014889,0.00529468,0.7839344
-10.0,-70.0,14.0,0.0019961,0.006322,0.7851841
-10.0,-70.0,16.0,0.0027463,0.00733114,0.7867356
-10.0,-70.0,18.0,0.0041280,0.008200,0.7885917
-10.0,-70.0,20.0,-0.2622774,0.27132005,0.7920536
-10.0,-60.0,-20.0,0.2449553,-0.318689,0.7867619
-10.0,-60.0,-18.0,-0.0025951,0.00069455,0.7889980
-10.0,-60.0,-16.0,-0.0018726,0.000330,0.7881598
-10.0,-60.0,-14.0,-0.0013993,0.00007032,0.7870528
-10.0,-60.0,-12.0,-0.0010600,-0.000101,0.7860356
-10.0,-60.0,-10.0,-0.0008002,-0.00019675,0.7851779
-10.0,-60.0,-8.0,-0.0005919,-0.000229,0.7844898
-10.0,-60.0,-6.0,-0.0004180,-0.00021382,0.7839664
-10.0,-60.0,-4.0,-0.0002670,-0.000161,0.7835997
-10.0,-60.0,-2.0,-0.0001301,-0.00008672,0.7833828
-10.0,-60.0,0.0,-0.00000000,-0.000000,0.7833110
-10.0,-60.0,2.0,0.0001301,0.00008672,0.7833828
-10.0,-60.0,4.0,0.0002670,0.000161,0.7835997
-10.0,-60.0,6.0,0.0004180,0.00021382,0.7839664
-10.0,-60.0,8.0,0.0005919,0.000229,0.7844898
-10.0,-60.0,10.0,0.0008002,0.00019675,0.7851779
-10.0,-60.0,12.0,0.0010600,0.000101,0.7860356
-10.0,-60.0,14.0,0.0013993,-0.00007032,0.7870528
-10.0,-60.0,16.0,0.0018726,-0.000330,0.7881598
-10.0,-60.0,18.0,0.0025951,-0.00069455,0.7889980
-10.0,-60.0,20.0,-0.2449553,0.318689,0.7867619
-10.0,-50.0,-20.0,0.2480456,-0.30906818,0.7846807
-10.0,-50.0,-18.0,-0.0000373,0.008618,0.7837939
-10.0,-50.0,-16.0,-0.0001975,0.00674615,0.7833704
-10.0,-50.0,-14.0,-0.0001694,0.005161,0.7830490
-10.0,-50.0,-12.0,-0.0001284,0.00389824,0.7828173
-10.0,-50.0,-10.0,-0.0000943,0.002905,0.7826404
-10.0,-50.0,-8.0,-0.0000671,0.00211641,0.7824978
-10.0,-50.0,-6.0,-0.0000454,0.001474,0.7823833
-10.0,-50.0,-4.0,-0.0000279,0.00093182,0.7822980
-10.0,-50.0,-2.0,-0.0000132,0.000451,0.7822450
-10.0,-50.0,0.0,-0.00000000,-0.0000000,0.7822271
-10.0,-50.0,2.0,0.0000132,-0.000451,0.7822450
-10.0,-50.0,4.0,0.0000279,-0.00093182,0.7822980
-10.0,-50.0,6.0,0.0000454,-0.001474,0.7823833
-10.0,-50.0,8.0,0.0000671,-0.00211641,0.7824978
-10.0,-50.0,10.0,0.0000943,-0.002905,0.7826404
-10.0,-50.0,12.0,0.0001284,-0.00389824,0.7828173
-10.0,-50.0,14.0,0.0001694,-0.005161,0.7830490
-10.0,-50.0,16.0,0.0001975,-0.00674615,0.7833704
-10.0,-50.0,18.0,0.0000373,-0.008618,0.7837939
-10.0,-50.0,20.0,-0.2480456,0.30906818,0.7846807
-10.0,-40.0,-20.0,0.2008054,-0.260982,0.7673331
-10.0,-40.0,-18.0,-0.0012448,0.00043709,0.7708373
-10.0,-40.0,-16.0,-0.0005572,0.002054,0.7745054
-10.0,-40.0,-14.0,-0.0002123,0.00235452,0.7766941
-10.0,-40.0,-12.0,-0.0000200,0.002234,0.7779925
-10.0,-40.0,-10.0,0.0000807,0.00195058,0.7787828
-10.0,-40.0,-8.0,0.0001211,0.001595,0.7792709
-10.0,-40.0,-6.0,0.0001208,0.00120852,0.7795715
-10.0,-40.0,-4.0,0.0000938,0.000809,0.7797504
-10.0,-40.0,-2.0,0.0000506,0.00040520,0.7798449
-10.0,-40.0,0.0,-0.00000000,-0.000000,0.7798744
-10.0,-40.0,2.0,-0.0000506,-0.00040520,0.7798449
-10.0,-40.0,4.0,-0.0000938,-0.000809,0.7797504
-10.0,-40.0,6.0,-0.0001208,-0.00120852,0.7795715
-10.0,-40.0,8.0,-0.0001211,-0.001595,0.7792709
-10.0,-40.0,10.0,-0.0000807,-0.00195058,0.7787828
-10.0,-40.0,12.0,0.0000200,-0.002234,0.7779925
-10.0,-40.0,14.0,0.0002123,-0.00235452,0.7766941
-10.0,-40.0,16.0,0.0005572,-0.002054,0.7745054
-10.0,-40.0,18.0,0.0012448,-0.00043709,0.7708373
-10.0,-40.0,20.0,-0.2008054,0.260982,0.7673331
-10.0,-30.0,-20.0,0.1893758,-0.28904554,0.7816820
-10.0,-30.0,-18.0,-0.0004695,-0.000329,0.7803847
-10.0,-30.0,-16.0,-0.0004404,0.00025908,0.7796673
-10.0,-30.0,-14.0,-0.0001761,0.000608,0.7791576
-10.0,-30.0,-12.0,0.0000588,0.00078740,0.7788256
-10.0,-30.0,-10.0,0.0002048,0.000831,0.7786200
-10.0,-30.0,-8.0,0.0002632,0.00077100,0.7784985
-10.0,-30.0,-6.0,0.0002525,0.000635,0.7784304
-10.0,-30.0,-4.0,0.0001931,0.00044948,0.7783947
-10.0,-30.0,-2.0,0.0001037,0.000232,0.7783781
-10.0,-30.0,0.0,-0.00000000,-0.0000000,0.7783733
-10.0,-30.0,2.0,-0.0001037,-0.000232,0.7783781
-10.0,-30.0,4.0,-0.0001931,-0.00044948,0.7783947
-10.0,-30.0,6.0,-0.0002525,-0.000635,0.7784304
-10.0,-30.0,8.0,-0.0002632,-0.00077100,0.7784985
-10.0,-30.0,10.0,-0.0002048,-0.000831,0.7786200
-10.0,-30.0,12.0,-0.0000588,-0.00078740,0.7788256
-10.0,-30.0,14.0,0.0001761,-0.000608,0.7791576
